estado,fecha,casos_acumulados_um,casos_acumulados_res,muertes_acumuladas_um,muertes_acumuladas_res,casos_nuevos_um,casos_nuevos_res,muertes_nuevas_um,muertes_nuevas_res
Aguascalientes,2020-03-15,1,NA,0,NA,1,NA,0,NA
Aguascalientes,2020-03-16,1,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-17,1,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-18,1,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-19,4,NA,0,NA,3,NA,0,NA
Aguascalientes,2020-03-20,4,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-21,4,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-22,4,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-23,6,NA,0,NA,2,NA,0,NA
Aguascalientes,2020-03-24,6,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-25,12,NA,0,NA,6,NA,0,NA
Aguascalientes,2020-03-26,13,NA,0,NA,1,NA,0,NA
Aguascalientes,2020-03-27,19,NA,0,NA,6,NA,0,NA
Aguascalientes,2020-03-28,19,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-29,24,NA,0,NA,5,NA,0,NA
Aguascalientes,2020-03-30,24,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-03-31,36,NA,0,NA,12,NA,0,NA
Aguascalientes,2020-04-01,36,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-04-02,47,NA,0,NA,11,NA,0,NA
Aguascalientes,2020-04-03,48,NA,0,NA,1,NA,0,NA
Aguascalientes,2020-04-04,49,NA,0,NA,1,NA,0,NA
Aguascalientes,2020-04-05,49,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-04-06,49,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-04-07,53,NA,0,NA,4,NA,0,NA
Aguascalientes,2020-04-08,53,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-04-09,53,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-04-10,53,NA,0,NA,0,NA,0,NA
Aguascalientes,2020-04-11,55,NA,1,NA,2,NA,1,NA
Aguascalientes,2020-04-12,55,55,1,1,0,NA,0,NA
Aguascalientes,2020-04-13,55,55,1,1,0,0,0,0
Aguascalientes,2020-04-14,65,65,1,1,10,10,0,0
Aguascalientes,2020-04-15,65,65,1,1,0,0,0,0
Aguascalientes,2020-04-16,71,71,2,2,6,6,1,1
Aguascalientes,2020-04-17,77,77,2,2,6,6,0,0
Aguascalientes,2020-04-18,77,77,2,2,0,0,0,0
Aguascalientes,2020-04-19,80,81,2,2,3,4,0,0
Aguascalientes,2020-04-20,80,81,2,2,0,0,0,0
Aguascalientes,2020-04-21,80,81,2,2,0,0,0,0
Aguascalientes,2020-04-22,99,100,2,2,19,19,0,0
Aguascalientes,2020-04-23,105,106,2,2,6,6,0,0
Aguascalientes,2020-04-24,145,146,2,2,40,40,0,0
Aguascalientes,2020-04-25,146,147,2,2,1,1,0,0
Aguascalientes,2020-04-26,148,148,2,2,2,1,0,0
Aguascalientes,2020-04-27,161,161,2,2,13,13,0,0
Aguascalientes,2020-04-28,167,167,2,2,6,6,0,0
Aguascalientes,2020-04-29,187,185,2,2,20,18,0,0
Aguascalientes,2020-04-30,206,205,6,6,19,20,4,4
Aguascalientes,2020-05-01,226,224,7,7,20,19,1,1
Aguascalientes,2020-05-02,255,253,7,7,29,29,0,0
Aguascalientes,2020-05-03,267,265,7,7,12,12,0,0
Aguascalientes,2020-05-04,290,286,9,9,23,21,2,2
Aguascalientes,2020-05-05,293,289,10,9,3,3,1,0
Aguascalientes,2020-05-06,296,292,10,9,3,3,0,0
Aguascalientes,2020-05-07,296,292,11,10,0,0,1,1
Aguascalientes,2020-05-08,304,301,12,12,8,9,1,2
Aguascalientes,2020-05-09,307,303,14,13,3,2,2,1
Aguascalientes,2020-05-10,334,330,14,13,27,27,0,0
Aguascalientes,2020-05-11,357,352,14,13,23,22,0,0
Aguascalientes,2020-05-12,387,382,14,13,30,30,0,0
Aguascalientes,2020-05-13,404,398,15,14,17,16,1,1
Aguascalientes,2020-05-14,413,407,16,15,9,9,1,1
Aguascalientes,2020-05-15,448,443,18,17,35,36,2,2
Aguascalientes,2020-05-16,447,442,20,19,-1,-1,2,2
Aguascalientes,2020-05-17,477,472,20,19,30,30,0,0
Aguascalientes,2020-05-18,482,477,20,19,5,5,0,0
Aguascalientes,2020-05-19,522,515,20,19,40,38,0,0
Aguascalientes,2020-05-20,568,558,21,20,46,43,1,1
Aguascalientes,2020-05-21,595,586,21,20,27,28,0,0
Aguascalientes,2020-05-22,618,609,25,24,23,23,4,4
Aguascalientes,2020-05-23,623,614,26,25,5,5,1,1
Aguascalientes,2020-05-24,625,616,26,25,2,2,0,0
Aguascalientes,2020-05-25,659,649,26,25,34,33,0,0
Aguascalientes,2020-05-26,686,676,30,29,27,27,4,4
Aguascalientes,2020-05-27,726,716,32,31,40,40,2,2
Aguascalientes,2020-05-28,779,769,33,32,53,53,1,1
Aguascalientes,2020-05-29,807,797,33,32,28,28,0,0
Aguascalientes,2020-05-30,826,816,35,34,19,19,2,2
Aguascalientes,2020-05-31,826,816,35,34,0,0,0,0
Aguascalientes,2020-06-01,851,841,35,34,25,25,0,0
Aguascalientes,2020-06-02,900,890,35,34,49,49,0,0
Aguascalientes,2020-06-03,950,939,36,35,50,49,1,1
Aguascalientes,2020-06-04,1047,1035,38,37,97,96,2,2
Aguascalientes,2020-06-05,1086,1072,48,46,39,37,10,9
Aguascalientes,2020-06-06,1117,1104,51,48,31,32,3,2
Aguascalientes,2020-06-07,1117,1104,51,48,0,0,0,0
Aguascalientes,2020-06-08,1175,1160,53,50,58,56,2,2
Aguascalientes,2020-06-09,1237,1222,56,53,62,62,3,3
Aguascalientes,2020-06-10,1266,1251,59,56,29,29,3,3
Aguascalientes,2020-06-11,1338,1320,67,64,72,69,8,8
Aguascalientes,2020-06-12,1421,1401,69,65,83,81,2,1
Aguascalientes,2020-06-13,1450,1431,70,66,29,30,1,1
Aguascalientes,2020-06-14,1450,1431,70,66,0,0,0,0
Aguascalientes,2020-06-15,1487,1467,71,67,37,36,1,1
Aguascalientes,2020-06-16,1582,1561,84,78,95,94,13,11
Aguascalientes,2020-06-17,1641,1619,93,87,59,58,9,9
Aguascalientes,2020-06-18,1707,1684,98,92,66,65,5,5
Aguascalientes,2020-06-19,1783,1757,106,98,76,73,8,6
Aguascalientes,2020-06-20,1845,1819,109,101,62,62,3,3
Baja California,2020-03-18,2,NA,0,NA,2,NA,0,NA
Baja California,2020-03-19,2,NA,0,NA,0,NA,0,NA
Baja California,2020-03-20,4,NA,0,NA,2,NA,0,NA
Baja California,2020-03-21,8,NA,0,NA,4,NA,0,NA
Baja California,2020-03-22,11,NA,0,NA,3,NA,0,NA
Baja California,2020-03-23,13,NA,0,NA,2,NA,0,NA
Baja California,2020-03-24,13,NA,0,NA,0,NA,0,NA
Baja California,2020-03-25,14,NA,0,NA,1,NA,0,NA
Baja California,2020-03-26,19,NA,0,NA,5,NA,0,NA
Baja California,2020-03-27,20,NA,0,NA,1,NA,0,NA
Baja California,2020-03-28,20,NA,0,NA,0,NA,0,NA
Baja California,2020-03-29,23,NA,0,NA,3,NA,0,NA
Baja California,2020-03-30,27,NA,0,NA,4,NA,0,NA
Baja California,2020-03-31,35,NA,0,NA,8,NA,0,NA
Baja California,2020-04-01,37,NA,0,NA,2,NA,0,NA
Baja California,2020-04-02,40,NA,3,NA,3,NA,3,NA
Baja California,2020-04-03,52,NA,5,NA,12,NA,2,NA
Baja California,2020-04-04,54,NA,5,NA,2,NA,0,NA
Baja California,2020-04-05,69,NA,6,NA,15,NA,1,NA
Baja California,2020-04-06,111,NA,7,NA,42,NA,1,NA
Baja California,2020-04-07,136,NA,7,NA,25,NA,0,NA
Baja California,2020-04-08,225,NA,15,NA,89,NA,8,NA
Baja California,2020-04-09,239,NA,16,NA,14,NA,1,NA
Baja California,2020-04-10,258,NA,17,NA,19,NA,1,NA
Baja California,2020-04-11,278,NA,20,NA,20,NA,3,NA
Baja California,2020-04-12,335,336,22,22,57,NA,2,NA
Baja California,2020-04-13,368,367,25,25,33,31,3,3
Baja California,2020-04-14,412,411,28,28,44,44,3,3
Baja California,2020-04-15,464,463,28,28,52,52,0,0
Baja California,2020-04-16,505,504,31,30,41,41,3,2
Baja California,2020-04-17,536,534,33,32,31,30,2,2
Baja California,2020-04-18,610,608,68,67,74,74,35,35
Baja California,2020-04-19,680,679,75,74,70,71,7,7
Baja California,2020-04-20,741,740,75,74,61,61,0,0
Baja California,2020-04-21,915,914,100,99,174,174,25,25
Baja California,2020-04-22,992,985,118,117,77,71,18,18
Baja California,2020-04-23,1083,1075,126,125,91,90,8,8
Baja California,2020-04-24,1164,1156,146,145,81,81,20,20
Baja California,2020-04-25,1206,1197,162,160,42,41,16,15
Baja California,2020-04-26,1286,1271,162,160,80,74,0,0
Baja California,2020-04-27,1316,1301,167,165,30,30,5,5
Baja California,2020-04-28,1410,1391,186,184,94,90,19,19
Baja California,2020-04-29,1516,1495,215,213,106,104,29,29
Baja California,2020-04-30,1577,1557,222,220,61,62,7,7
Baja California,2020-05-01,1586,1569,232,231,9,12,10,11
Baja California,2020-05-02,1598,1582,235,236,12,13,3,5
Baja California,2020-05-03,1676,1660,238,239,78,78,3,3
Baja California,2020-05-04,1826,1808,251,252,150,148,13,13
Baja California,2020-05-05,2016,1989,289,290,190,181,38,38
Baja California,2020-05-06,2126,2097,326,323,110,108,37,33
Baja California,2020-05-07,2204,2176,344,341,78,79,18,18
Baja California,2020-05-08,2304,2276,365,362,100,100,21,21
Baja California,2020-05-09,2392,2365,402,400,88,89,37,38
Baja California,2020-05-10,2454,2428,416,415,62,63,14,15
Baja California,2020-05-11,2471,2448,419,418,17,20,3,3
Baja California,2020-05-12,2600,2576,443,439,129,128,24,21
Baja California,2020-05-13,2793,2764,464,460,193,188,21,21
Baja California,2020-05-14,2885,2856,495,491,92,92,31,31
Baja California,2020-05-15,3076,3040,518,514,191,184,23,23
Baja California,2020-05-16,3205,3168,543,539,129,128,25,25
Baja California,2020-05-17,3294,3255,554,550,89,87,11,11
Baja California,2020-05-18,3376,3330,566,562,82,75,12,12
Baja California,2020-05-19,3531,3487,582,579,155,157,16,17
Baja California,2020-05-20,3649,3603,606,603,118,116,24,24
Baja California,2020-05-21,3829,3780,637,634,180,177,31,31
Baja California,2020-05-22,4005,3944,648,645,176,164,11,11
Baja California,2020-05-23,4162,4097,653,650,157,153,5,5
Baja California,2020-05-24,4282,4218,696,693,120,121,43,43
Baja California,2020-05-25,4312,4250,705,703,30,32,9,10
Baja California,2020-05-26,4484,4421,740,738,172,171,35,35
Baja California,2020-05-27,4659,4590,773,771,175,169,33,33
Baja California,2020-05-28,4845,4777,808,805,186,187,35,34
Baja California,2020-05-29,4953,4886,821,818,108,109,13,13
Baja California,2020-05-30,5106,5027,864,861,153,141,43,43
Baja California,2020-05-31,5154,5075,865,862,48,48,1,1
Baja California,2020-06-01,5207,5127,871,868,53,52,6,6
Baja California,2020-06-02,5313,5231,879,876,106,104,8,8
Baja California,2020-06-03,5545,5460,1013,1010,232,229,134,134
Baja California,2020-06-04,5689,5604,1137,1134,144,144,124,124
Baja California,2020-06-05,5867,5784,1200,1186,178,180,63,52
Baja California,2020-06-06,6059,5976,1230,1216,192,192,30,30
Baja California,2020-06-07,6173,6087,1245,1231,114,111,15,15
Baja California,2020-06-08,6223,6138,1257,1243,50,51,12,12
Baja California,2020-06-09,6385,6297,1302,1287,162,159,45,44
Baja California,2020-06-10,6525,6436,1387,1372,140,139,85,85
Baja California,2020-06-11,6708,6620,1418,1402,183,184,31,30
Baja California,2020-06-12,6860,6766,1439,1423,152,146,21,21
Baja California,2020-06-13,6949,6852,1471,1455,89,86,32,32
Baja California,2020-06-14,6991,6895,1510,1493,42,43,39,38
Baja California,2020-06-15,7153,7039,1536,1509,162,144,26,16
Baja California,2020-06-16,7241,7120,1594,1561,88,81,58,52
Baja California,2020-06-17,7364,7242,1617,1581,123,122,23,20
Baja California,2020-06-18,7528,7403,1638,1602,164,161,21,21
Baja California,2020-06-19,7686,7559,1683,1646,158,156,45,44
Baja California,2020-06-20,7841,7711,1734,1692,155,152,51,46
Baja California Sur,2020-03-21,1,NA,0,NA,1,NA,0,NA
Baja California Sur,2020-03-22,1,NA,0,NA,0,NA,0,NA
Baja California Sur,2020-03-23,2,NA,0,NA,1,NA,0,NA
Baja California Sur,2020-03-24,2,NA,0,NA,0,NA,0,NA
Baja California Sur,2020-03-25,5,NA,0,NA,3,NA,0,NA
Baja California Sur,2020-03-26,7,NA,0,NA,2,NA,0,NA
Baja California Sur,2020-03-27,9,NA,0,NA,2,NA,0,NA
Baja California Sur,2020-03-28,9,NA,0,NA,0,NA,0,NA
Baja California Sur,2020-03-29,11,NA,0,NA,2,NA,0,NA
Baja California Sur,2020-03-30,13,NA,0,NA,2,NA,0,NA
Baja California Sur,2020-03-31,17,NA,0,NA,4,NA,0,NA
Baja California Sur,2020-04-01,18,NA,2,NA,1,NA,2,NA
Baja California Sur,2020-04-02,19,NA,2,NA,1,NA,0,NA
Baja California Sur,2020-04-03,21,NA,2,NA,2,NA,0,NA
Baja California Sur,2020-04-04,27,NA,2,NA,6,NA,0,NA
Baja California Sur,2020-04-05,28,NA,2,NA,1,NA,0,NA
Baja California Sur,2020-04-06,54,NA,2,NA,26,NA,0,NA
Baja California Sur,2020-04-07,56,NA,2,NA,2,NA,0,NA
Baja California Sur,2020-04-08,68,NA,2,NA,12,NA,0,NA
Baja California Sur,2020-04-09,68,NA,2,NA,0,NA,0,NA
Baja California Sur,2020-04-10,85,NA,2,NA,17,NA,0,NA
Baja California Sur,2020-04-11,102,NA,2,NA,17,NA,0,NA
Baja California Sur,2020-04-12,120,120,2,2,18,NA,0,NA
Baja California Sur,2020-04-13,153,153,3,3,33,33,1,1
Baja California Sur,2020-04-14,164,164,5,5,11,11,2,2
Baja California Sur,2020-04-15,165,165,6,6,1,1,1,1
Baja California Sur,2020-04-16,166,166,6,6,1,1,0,0
Baja California Sur,2020-04-17,169,169,6,6,3,3,0,0
Baja California Sur,2020-04-18,173,173,6,6,4,4,0,0
Baja California Sur,2020-04-19,193,193,7,7,20,20,1,1
Baja California Sur,2020-04-20,205,205,7,7,12,12,0,0
Baja California Sur,2020-04-21,228,228,9,9,23,23,2,2
Baja California Sur,2020-04-22,240,240,10,10,12,12,1,1
Baja California Sur,2020-04-23,241,241,11,11,1,1,1,1
Baja California Sur,2020-04-24,247,247,11,11,6,6,0,0
Baja California Sur,2020-04-25,266,266,12,12,19,19,1,1
Baja California Sur,2020-04-26,285,284,12,12,19,18,0,0
Baja California Sur,2020-04-27,286,285,13,13,1,1,1,1
Baja California Sur,2020-04-28,293,292,14,14,7,7,1,1
Baja California Sur,2020-04-29,302,301,16,16,9,9,2,2
Baja California Sur,2020-04-30,309,308,16,16,7,7,0,0
Baja California Sur,2020-05-01,323,322,18,18,14,14,2,2
Baja California Sur,2020-05-02,331,330,18,18,8,8,0,0
Baja California Sur,2020-05-03,339,339,18,18,8,9,0,0
Baja California Sur,2020-05-04,344,344,18,18,5,5,0,0
Baja California Sur,2020-05-05,351,351,18,18,7,7,0,0
Baja California Sur,2020-05-06,358,358,18,18,7,7,0,0
Baja California Sur,2020-05-07,367,368,20,20,9,10,2,2
Baja California Sur,2020-05-08,372,373,22,22,5,5,2,2
Baja California Sur,2020-05-09,377,379,22,22,5,6,0,0
Baja California Sur,2020-05-10,385,387,22,22,8,8,0,0
Baja California Sur,2020-05-11,396,398,22,22,11,11,0,0
Baja California Sur,2020-05-12,399,401,24,24,3,3,2,2
Baja California Sur,2020-05-13,407,409,24,24,8,8,0,0
Baja California Sur,2020-05-14,417,420,25,25,10,11,1,1
Baja California Sur,2020-05-15,436,439,26,26,19,19,1,1
Baja California Sur,2020-05-16,441,445,26,26,5,6,0,0
Baja California Sur,2020-05-17,455,459,26,26,14,14,0,0
Baja California Sur,2020-05-18,458,462,26,26,3,3,0,0
Baja California Sur,2020-05-19,465,469,27,27,7,7,1,1
Baja California Sur,2020-05-20,471,476,28,28,6,7,1,1
Baja California Sur,2020-05-21,488,502,29,29,17,26,1,1
Baja California Sur,2020-05-22,490,504,31,31,2,2,2,2
Baja California Sur,2020-05-23,506,521,31,31,16,17,0,0
Baja California Sur,2020-05-24,517,533,31,31,11,12,0,0
Baja California Sur,2020-05-25,526,541,32,32,9,8,1,1
Baja California Sur,2020-05-26,534,549,32,32,8,8,0,0
Baja California Sur,2020-05-27,542,557,32,33,8,8,0,1
Baja California Sur,2020-05-28,552,568,33,34,10,11,1,1
Baja California Sur,2020-05-29,578,594,34,35,26,26,1,1
Baja California Sur,2020-05-30,590,606,35,36,12,12,1,1
Baja California Sur,2020-05-31,614,631,35,36,24,25,0,0
Baja California Sur,2020-06-01,626,643,35,36,12,12,0,0
Baja California Sur,2020-06-02,643,660,35,36,17,17,0,0
Baja California Sur,2020-06-03,679,698,35,37,36,38,0,1
Baja California Sur,2020-06-04,695,714,38,40,16,16,3,3
Baja California Sur,2020-06-05,716,735,41,43,21,21,3,3
Baja California Sur,2020-06-06,735,754,43,45,19,19,2,2
Baja California Sur,2020-06-07,746,765,43,45,11,11,0,0
Baja California Sur,2020-06-08,767,786,45,47,21,21,2,2
Baja California Sur,2020-06-09,793,812,47,49,26,26,2,2
Baja California Sur,2020-06-10,851,869,47,49,58,57,0,0
Baja California Sur,2020-06-11,900,918,48,49,49,49,1,0
Baja California Sur,2020-06-12,905,923,48,49,5,5,0,0
Baja California Sur,2020-06-13,943,961,49,50,38,38,1,1
Baja California Sur,2020-06-14,974,992,50,51,31,31,1,1
Baja California Sur,2020-06-15,984,1002,51,52,10,10,1,1
Baja California Sur,2020-06-16,1022,1040,56,57,38,38,5,5
Baja California Sur,2020-06-17,1037,1055,61,62,15,15,5,5
Baja California Sur,2020-06-18,1104,1122,63,64,67,67,2,2
Baja California Sur,2020-06-19,1110,1128,64,65,6,6,1,1
Baja California Sur,2020-06-20,1171,1188,64,65,61,60,0,0
Campeche,2020-03-22,1,NA,0,NA,1,NA,0,NA
Campeche,2020-03-23,2,NA,0,NA,1,NA,0,NA
Campeche,2020-03-24,2,NA,0,NA,0,NA,0,NA
Campeche,2020-03-25,2,NA,0,NA,0,NA,0,NA
Campeche,2020-03-26,2,NA,0,NA,0,NA,0,NA
Campeche,2020-03-27,2,NA,0,NA,0,NA,0,NA
Campeche,2020-03-28,3,NA,0,NA,1,NA,0,NA
Campeche,2020-03-29,3,NA,0,NA,0,NA,0,NA
Campeche,2020-03-30,3,NA,0,NA,0,NA,0,NA
Campeche,2020-03-31,5,NA,0,NA,2,NA,0,NA
Campeche,2020-04-01,5,NA,0,NA,0,NA,0,NA
Campeche,2020-04-02,5,NA,0,NA,0,NA,0,NA
Campeche,2020-04-03,6,NA,0,NA,1,NA,0,NA
Campeche,2020-04-04,8,NA,0,NA,2,NA,0,NA
Campeche,2020-04-05,8,NA,0,NA,0,NA,0,NA
Campeche,2020-04-06,9,NA,0,NA,1,NA,0,NA
Campeche,2020-04-07,14,NA,1,NA,5,NA,1,NA
Campeche,2020-04-08,14,NA,1,NA,0,NA,0,NA
Campeche,2020-04-09,14,NA,1,NA,0,NA,0,NA
Campeche,2020-04-10,15,NA,1,NA,1,NA,0,NA
Campeche,2020-04-11,18,NA,1,NA,3,NA,0,NA
Campeche,2020-04-12,19,20,1,0,1,NA,0,NA
Campeche,2020-04-13,29,22,2,1,10,2,1,1
Campeche,2020-04-14,33,25,2,1,4,3,0,0
Campeche,2020-04-15,43,28,2,1,10,3,0,0
Campeche,2020-04-16,45,28,3,2,2,0,1,1
Campeche,2020-04-17,47,29,3,2,2,1,0,0
Campeche,2020-04-18,56,37,3,2,9,8,0,0
Campeche,2020-04-19,57,38,4,3,1,1,1,1
Campeche,2020-04-20,63,43,4,3,6,5,0,0
Campeche,2020-04-21,67,46,4,3,4,3,0,0
Campeche,2020-04-22,70,49,5,4,3,3,1,1
Campeche,2020-04-23,70,49,6,5,0,0,1,1
Campeche,2020-04-24,83,60,10,8,13,11,4,3
Campeche,2020-04-25,87,63,11,9,4,3,1,1
Campeche,2020-04-26,94,69,14,12,7,6,3,3
Campeche,2020-04-27,103,76,15,13,9,7,1,1
Campeche,2020-04-28,114,81,18,16,11,5,3,3
Campeche,2020-04-29,121,87,19,17,7,6,1,1
Campeche,2020-04-30,129,93,19,17,8,6,0,0
Campeche,2020-05-01,140,100,19,17,11,7,0,0
Campeche,2020-05-02,150,109,22,20,10,9,3,3
Campeche,2020-05-03,161,113,22,20,11,4,0,0
Campeche,2020-05-04,169,122,23,21,8,9,1,1
Campeche,2020-05-05,172,125,24,22,3,3,1,1
Campeche,2020-05-06,202,147,25,23,30,22,1,1
Campeche,2020-05-07,219,157,26,24,17,10,1,1
Campeche,2020-05-08,230,166,27,25,11,9,1,1
Campeche,2020-05-09,250,181,27,25,20,15,0,0
Campeche,2020-05-10,262,193,29,25,12,12,2,0
Campeche,2020-05-11,281,209,31,28,19,16,2,3
Campeche,2020-05-12,281,211,31,28,0,2,0,0
Campeche,2020-05-13,301,226,32,28,20,15,1,0
Campeche,2020-05-14,331,253,33,29,30,27,1,1
Campeche,2020-05-15,366,280,35,31,35,27,2,2
Campeche,2020-05-16,374,288,36,32,8,8,1,1
Campeche,2020-05-17,385,296,38,34,11,8,2,2
Campeche,2020-05-18,393,306,39,35,8,10,1,1
Campeche,2020-05-19,407,319,45,40,14,13,6,5
Campeche,2020-05-20,417,328,48,42,10,9,3,2
Campeche,2020-05-21,443,354,50,44,26,26,2,2
Campeche,2020-05-22,469,378,50,44,26,24,0,0
Campeche,2020-05-23,500,406,54,46,31,28,4,2
Campeche,2020-05-24,526,429,54,46,26,23,0,0
Campeche,2020-05-25,540,443,57,48,14,14,3,2
Campeche,2020-05-26,549,452,66,55,9,9,9,7
Campeche,2020-05-27,583,486,70,59,34,34,4,4
Campeche,2020-05-28,621,522,76,63,38,36,6,4
Campeche,2020-05-29,635,535,81,66,14,13,5,3
Campeche,2020-05-30,664,563,83,68,29,28,2,2
Campeche,2020-05-31,684,583,90,74,20,20,7,6
Campeche,2020-06-01,709,608,91,75,25,25,1,1
Campeche,2020-06-02,712,612,92,75,3,4,1,0
Campeche,2020-06-03,735,635,94,77,23,23,2,2
Campeche,2020-06-04,779,679,103,86,44,44,9,9
Campeche,2020-06-05,787,688,103,86,8,9,0,0
Campeche,2020-06-06,826,727,105,88,39,39,2,2
Campeche,2020-06-07,856,757,105,89,30,30,0,1
Campeche,2020-06-08,891,792,106,90,35,35,1,1
Campeche,2020-06-09,912,814,111,96,21,22,5,6
Campeche,2020-06-10,947,848,116,101,35,34,5,5
Campeche,2020-06-11,1008,904,122,107,61,56,6,6
Campeche,2020-06-12,1031,925,127,111,23,21,5,4
Campeche,2020-06-13,1071,963,133,117,40,38,6,6
Campeche,2020-06-14,1109,997,135,119,38,34,2,2
Campeche,2020-06-15,1144,1032,137,121,35,35,2,2
Campeche,2020-06-16,1169,1056,140,124,25,24,3,3
Campeche,2020-06-17,1209,1096,142,126,40,40,2,2
Campeche,2020-06-18,1268,1154,150,134,59,58,8,8
Campeche,2020-06-19,1321,1207,155,138,53,53,5,4
Campeche,2020-06-20,1368,1254,157,141,47,47,2,3
Ciudad de México,2020-02-28,2,NA,0,NA,2,NA,0,NA
Ciudad de México,2020-02-29,2,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-01,2,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-02,2,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-03,2,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-04,2,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-05,2,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-06,2,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-07,3,NA,0,NA,1,NA,0,NA
Ciudad de México,2020-03-08,3,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-09,3,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-10,3,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-11,5,NA,0,NA,2,NA,0,NA
Ciudad de México,2020-03-12,5,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-13,11,NA,0,NA,6,NA,0,NA
Ciudad de México,2020-03-14,17,NA,0,NA,6,NA,0,NA
Ciudad de México,2020-03-15,18,NA,0,NA,1,NA,0,NA
Ciudad de México,2020-03-16,21,NA,0,NA,3,NA,0,NA
Ciudad de México,2020-03-17,21,NA,0,NA,0,NA,0,NA
Ciudad de México,2020-03-18,24,NA,0,NA,3,NA,0,NA
Ciudad de México,2020-03-19,31,NA,1,NA,7,NA,1,NA
Ciudad de México,2020-03-20,31,NA,1,NA,0,NA,0,NA
Ciudad de México,2020-03-21,45,NA,1,NA,14,NA,0,NA
Ciudad de México,2020-03-22,56,NA,1,NA,11,NA,0,NA
Ciudad de México,2020-03-23,60,NA,2,NA,4,NA,1,NA
Ciudad de México,2020-03-24,66,NA,3,NA,6,NA,1,NA
Ciudad de México,2020-03-25,82,NA,3,NA,16,NA,0,NA
Ciudad de México,2020-03-26,83,NA,3,NA,1,NA,0,NA
Ciudad de México,2020-03-27,107,NA,5,NA,24,NA,2,NA
Ciudad de México,2020-03-28,177,NA,7,NA,70,NA,2,NA
Ciudad de México,2020-03-29,196,NA,7,NA,19,NA,0,NA
Ciudad de México,2020-03-30,205,NA,8,NA,9,NA,1,NA
Ciudad de México,2020-03-31,234,NA,8,NA,29,NA,0,NA
Ciudad de México,2020-04-01,296,NA,8,NA,62,NA,0,NA
Ciudad de México,2020-04-02,327,NA,13,NA,31,NA,5,NA
Ciudad de México,2020-04-03,384,NA,15,NA,57,NA,2,NA
Ciudad de México,2020-04-04,469,NA,17,NA,85,NA,2,NA
Ciudad de México,2020-04-05,560,NA,19,NA,91,NA,2,NA
Ciudad de México,2020-04-06,609,NA,29,NA,49,NA,10,NA
Ciudad de México,2020-04-07,723,NA,32,NA,114,NA,3,NA
Ciudad de México,2020-04-08,855,NA,39,NA,132,NA,7,NA
Ciudad de México,2020-04-09,909,NA,43,NA,54,NA,4,NA
Ciudad de México,2020-04-10,1040,NA,46,NA,131,NA,3,NA
Ciudad de México,2020-04-11,1117,NA,49,NA,77,NA,3,NA
Ciudad de México,2020-04-12,1328,1173,56,51,211,NA,7,NA
Ciudad de México,2020-04-13,1437,1266,64,57,109,93,8,6
Ciudad de México,2020-04-14,1556,1374,92,84,119,108,28,27
Ciudad de México,2020-04-15,1686,1480,99,92,130,106,7,8
Ciudad de México,2020-04-16,1828,1592,110,102,142,112,11,10
Ciudad de México,2020-04-17,2080,1804,136,126,252,212,26,24
Ciudad de México,2020-04-18,2299,1984,178,161,219,180,42,35
Ciudad de México,2020-04-19,2591,2232,183,164,292,248,5,3
Ciudad de México,2020-04-20,2710,2323,188,166,119,91,5,2
Ciudad de México,2020-04-21,2857,2459,224,191,147,136,36,25
Ciudad de México,2020-04-22,3287,2815,251,212,430,356,27,21
Ciudad de México,2020-04-23,3685,3157,268,227,398,342,17,15
Ciudad de México,2020-04-24,4118,3532,297,251,433,375,29,24
Ciudad de México,2020-04-25,4431,3764,307,253,313,232,10,2
Ciudad de México,2020-04-26,4660,3966,309,254,229,202,2,1
Ciudad de México,2020-04-27,4887,4152,328,270,227,186,19,16
Ciudad de México,2020-04-28,5261,4474,348,288,374,322,20,18
Ciudad de México,2020-04-29,5626,4782,389,321,365,308,41,33
Ciudad de México,2020-04-30,6113,5209,409,337,487,427,20,16
