fecha,sintomas_nuevos,ingreso_nuevos,muertes_nuevas,sintomas_acumulados,ingreso_acumulados,muertes_acumuladas,estado
2020-02-23,0,0,0,3,0,0,México
2020-02-24,0,0,0,3,0,0,México
2020-02-25,0,0,0,3,0,0,México
2020-02-26,1,0,0,4,0,0,México
2020-02-27,0,0,0,4,0,0,México
2020-02-28,0,1,0,4,1,0,México
2020-02-29,1,0,0,5,1,0,México
2020-03-01,0,0,0,5,1,0,México
2020-03-02,2,1,0,7,2,0,México
2020-03-03,3,0,0,10,2,0,México
2020-03-04,1,2,0,11,4,0,México
2020-03-05,1,0,0,12,4,0,México
2020-03-06,0,0,0,12,4,0,México
2020-03-07,5,0,0,17,4,0,México
2020-03-08,3,2,0,20,6,0,México
2020-03-09,11,1,0,31,7,0,México
2020-03-10,2,2,0,33,9,0,México
2020-03-11,5,2,0,38,11,0,México
2020-03-12,8,3,0,46,14,0,México
2020-03-13,11,12,0,57,26,0,México
2020-03-14,10,4,0,67,30,0,México
2020-03-15,13,10,0,80,40,0,México
2020-03-16,19,6,0,99,46,0,México
2020-03-17,11,7,0,110,53,0,México
2020-03-18,12,6,1,122,59,1,México
2020-03-19,9,12,0,131,71,1,México
2020-03-20,20,10,0,151,81,1,México
2020-03-21,19,6,0,170,87,1,México
2020-03-22,21,5,1,191,92,2,México
2020-03-23,27,14,0,218,106,2,México
2020-03-24,27,23,0,245,129,2,México
2020-03-25,35,23,0,280,152,2,México
2020-03-26,39,26,0,319,178,2,México
2020-03-27,48,42,0,367,220,2,México
2020-03-28,30,26,3,397,246,5,México
2020-03-29,33,18,1,430,264,6,México
2020-03-30,58,50,0,488,314,6,México
2020-03-31,47,31,2,535,345,8,México
2020-04-01,67,48,0,602,393,8,México
2020-04-02,50,43,4,652,436,12,México
2020-04-03,58,45,3,710,481,15,México
2020-04-04,66,34,4,776,515,19,México
2020-04-05,58,38,4,834,553,23,México
2020-04-06,104,72,4,938,625,27,México
2020-04-07,69,69,9,1007,694,36,México
2020-04-08,106,81,6,1113,775,42,México
2020-04-09,94,52,2,1207,827,44,México
2020-04-10,152,76,5,1359,903,49,México
2020-04-11,110,66,9,1469,969,58,México
2020-04-12,135,78,11,1604,1047,69,México
2020-04-13,179,146,10,1783,1193,79,México
2020-04-14,153,131,11,1936,1324,90,México
2020-04-15,206,162,17,2142,1486,107,México
2020-04-16,185,172,7,2327,1658,114,México
2020-04-17,221,149,8,2548,1807,122,México
2020-04-18,207,148,17,2755,1955,139,México
2020-04-19,214,138,11,2969,2093,150,México
2020-04-20,288,239,17,3257,2332,167,México
2020-04-21,218,250,18,3475,2582,185,México
2020-04-22,202,231,17,3677,2813,202,México
2020-04-23,197,227,17,3874,3040,219,México
2020-04-24,216,278,24,4090,3318,243,México
2020-04-25,221,165,18,4311,3483,261,México
2020-04-26,191,166,21,4502,3649,282,México
2020-04-27,175,309,13,4677,3958,295,México
2020-04-28,120,285,13,4797,4243,308,México
2020-04-29,88,250,22,4885,4493,330,México
2020-04-30,66,200,11,4951,4693,341,México
2020-05-01,55,98,14,5006,4791,355,México
2020-05-02,29,59,18,5035,4850,373,México
2020-05-03,24,60,9,5059,4910,382,México
2020-05-04,16,122,14,5075,5032,396,México
2020-05-05,2,40,5,5077,5072,401,México
2020-05-06,0,5,4,5077,5077,405,México
2020-05-07,0,0,1,5077,5077,406,México
2020-03-09,1,0,0,1,0,0,Michoacán
2020-03-10,0,0,0,1,0,0,Michoacán
2020-03-11,0,0,0,1,0,0,Michoacán
2020-03-12,0,0,0,1,0,0,Michoacán
2020-03-13,0,0,0,1,0,0,Michoacán
2020-03-14,0,0,0,1,0,0,Michoacán
2020-03-15,8,0,0,9,0,0,Michoacán
2020-03-16,1,0,0,10,0,0,Michoacán
2020-03-17,2,0,0,12,0,0,Michoacán
2020-03-18,4,1,0,16,1,0,Michoacán
2020-03-19,0,1,0,16,2,0,Michoacán
2020-03-20,1,2,0,17,4,0,Michoacán
2020-03-21,0,5,0,17,9,0,Michoacán
2020-03-22,4,0,0,21,9,0,Michoacán
2020-03-23,4,3,0,25,12,0,Michoacán
2020-03-24,2,3,0,27,15,0,Michoacán
2020-03-25,4,2,0,31,17,0,Michoacán
2020-03-26,2,3,1,33,20,1,Michoacán
2020-03-27,3,1,0,36,21,1,Michoacán
2020-03-28,1,1,0,37,22,1,Michoacán
2020-03-29,1,3,0,38,25,1,Michoacán
2020-03-30,2,0,0,40,25,1,Michoacán
2020-03-31,1,4,0,41,29,1,Michoacán
2020-04-01,10,4,0,51,33,1,Michoacán
2020-04-02,3,0,0,54,33,1,Michoacán
2020-04-03,3,6,2,57,39,3,Michoacán
2020-04-04,3,2,1,60,41,4,Michoacán
2020-04-05,6,2,0,66,43,4,Michoacán
2020-04-06,5,6,1,71,49,5,Michoacán
2020-04-07,15,6,0,86,55,5,Michoacán
2020-04-08,8,4,1,94,59,6,Michoacán
2020-04-09,7,9,1,101,68,7,Michoacán
2020-04-10,13,3,1,114,71,8,Michoacán
2020-04-11,7,2,1,121,73,9,Michoacán
2020-04-12,11,4,0,132,77,9,Michoacán
2020-04-13,19,13,4,151,90,13,Michoacán
2020-04-14,9,15,1,160,105,14,Michoacán
2020-04-15,13,9,0,173,114,14,Michoacán
2020-04-16,17,8,2,190,122,16,Michoacán
2020-04-17,21,13,0,211,135,16,Michoacán
2020-04-18,16,7,1,227,142,17,Michoacán
2020-04-19,12,8,2,239,150,19,Michoacán
2020-04-20,36,27,4,275,177,23,Michoacán
2020-04-21,16,12,0,291,189,23,Michoacán
2020-04-22,21,12,1,312,201,24,Michoacán
2020-04-23,20,19,3,332,220,27,Michoacán
2020-04-24,23,21,2,355,241,29,Michoacán
2020-04-25,21,27,4,376,268,33,Michoacán
2020-04-26,26,19,3,402,287,36,Michoacán
2020-04-27,17,29,1,419,316,37,Michoacán
2020-04-28,11,28,3,430,344,40,Michoacán
2020-04-29,8,22,4,438,366,44,Michoacán
2020-04-30,11,23,5,449,389,49,Michoacán
2020-05-01,6,18,2,455,407,51,Michoacán
2020-05-02,8,15,0,463,422,51,Michoacán
2020-05-03,7,21,1,470,443,52,Michoacán
2020-05-04,3,29,1,473,472,53,Michoacán
2020-05-05,0,1,0,473,473,53,Michoacán
2020-05-06,0,0,0,473,473,53,Michoacán
2020-05-07,0,0,0,473,473,53,Michoacán
2020-03-02,1,0,0,1,0,0,Morelos
2020-03-03,0,0,0,1,0,0,Morelos
2020-03-04,0,0,0,1,0,0,Morelos
2020-03-05,0,0,0,1,0,0,Morelos
2020-03-06,0,0,0,1,0,0,Morelos
2020-03-07,0,0,0,1,0,0,Morelos
2020-03-08,0,0,0,1,0,0,Morelos
2020-03-09,1,1,0,2,1,0,Morelos
2020-03-10,1,0,0,3,1,0,Morelos
2020-03-11,0,0,0,3,1,0,Morelos
2020-03-12,0,0,0,3,1,0,Morelos
2020-03-13,0,0,0,3,1,0,Morelos
2020-03-14,1,1,0,4,2,0,Morelos
2020-03-15,0,0,0,4,2,0,Morelos
2020-03-16,1,0,0,5,2,0,Morelos
2020-03-17,1,1,0,6,3,0,Morelos
2020-03-18,1,1,0,7,4,0,Morelos
2020-03-19,1,0,0,8,4,0,Morelos
2020-03-20,1,1,0,9,5,0,Morelos
2020-03-21,2,1,0,11,6,0,Morelos
2020-03-22,2,0,0,13,6,0,Morelos
2020-03-23,3,2,0,16,8,0,Morelos
2020-03-24,0,3,0,16,11,0,Morelos
2020-03-25,1,0,0,17,11,0,Morelos
2020-03-26,2,0,0,19,11,0,Morelos
2020-03-27,2,0,0,21,11,0,Morelos
2020-03-28,3,2,1,24,13,1,Morelos
2020-03-29,1,1,1,25,14,2,Morelos
2020-03-30,4,1,0,29,15,2,Morelos
2020-03-31,3,1,1,32,16,3,Morelos
2020-04-01,9,3,1,41,19,4,Morelos
2020-04-02,4,8,0,45,27,4,Morelos
2020-04-03,4,1,0,49,28,4,Morelos
2020-04-04,6,3,0,55,31,4,Morelos
2020-04-05,7,3,0,62,34,4,Morelos
2020-04-06,2,8,1,64,42,5,Morelos
2020-04-07,3,7,1,67,49,6,Morelos
2020-04-08,7,6,1,74,55,7,Morelos
2020-04-09,2,7,0,76,62,7,Morelos
2020-04-10,14,2,0,90,64,7,Morelos
2020-04-11,6,2,0,96,66,7,Morelos
2020-04-12,8,4,0,104,70,7,Morelos
2020-04-13,16,8,3,120,78,10,Morelos
2020-04-14,8,10,1,128,88,11,Morelos
2020-04-15,15,9,2,143,97,13,Morelos
2020-04-16,14,8,1,157,105,14,Morelos
2020-04-17,19,11,2,176,116,16,Morelos
2020-04-18,37,9,0,213,125,16,Morelos
2020-04-19,22,13,3,235,138,19,Morelos
2020-04-20,39,28,3,274,166,22,Morelos
2020-04-21,19,22,2,293,188,24,Morelos
2020-04-22,38,32,5,331,220,29,Morelos
2020-04-23,32,27,5,363,247,34,Morelos
2020-04-24,60,36,2,423,283,36,Morelos
2020-04-25,46,16,3,469,299,39,Morelos
2020-04-26,31,33,6,500,332,45,Morelos
2020-04-27,34,49,3,534,381,48,Morelos
2020-04-28,36,32,8,570,413,56,Morelos
2020-04-29,37,56,6,607,469,62,Morelos
2020-04-30,21,43,5,628,512,67,Morelos
2020-05-01,18,33,5,646,545,72,Morelos
2020-05-02,2,24,5,648,569,77,Morelos
2020-05-03,6,40,4,654,609,81,Morelos
2020-05-04,2,30,2,656,639,83,Morelos
2020-05-05,0,17,3,656,656,86,Morelos
2020-05-06,0,0,0,656,656,86,Morelos
2020-05-07,0,0,0,656,656,86,Morelos
2020-03-10,1,0,0,1,0,0,Nayarit
2020-03-11,0,0,0,1,0,0,Nayarit
2020-03-12,0,0,0,1,0,0,Nayarit
2020-03-13,0,0,0,1,0,0,Nayarit
2020-03-14,0,0,0,1,0,0,Nayarit
2020-03-15,1,0,0,2,0,0,Nayarit
2020-03-16,0,0,0,2,0,0,Nayarit
2020-03-17,1,0,0,3,0,0,Nayarit
2020-03-18,0,1,0,3,1,0,Nayarit
2020-03-19,1,1,0,4,2,0,Nayarit
2020-03-20,0,0,0,4,2,0,Nayarit
2020-03-21,1,0,0,5,2,0,Nayarit
2020-03-22,0,0,0,5,2,0,Nayarit
2020-03-23,0,2,0,5,4,0,Nayarit
2020-03-24,2,3,0,7,7,0,Nayarit
2020-03-25,0,0,0,7,7,0,Nayarit
2020-03-26,0,0,0,7,7,0,Nayarit
2020-03-27,2,0,0,9,7,0,Nayarit
2020-03-28,0,0,0,9,7,0,Nayarit
2020-03-29,0,0,0,9,7,0,Nayarit
2020-03-30,0,0,1,9,7,1,Nayarit
2020-03-31,3,2,0,12,9,1,Nayarit
2020-04-01,2,0,0,14,9,1,Nayarit
2020-04-02,3,0,0,17,9,1,Nayarit
2020-04-03,2,1,0,19,10,1,Nayarit
2020-04-04,3,4,0,22,14,1,Nayarit
2020-04-05,4,2,0,26,16,1,Nayarit
2020-04-06,1,2,0,27,18,1,Nayarit
2020-04-07,1,2,0,28,20,1,Nayarit
2020-04-08,3,2,3,31,22,4,Nayarit
2020-04-09,2,2,1,33,24,5,Nayarit
2020-04-10,4,0,0,37,24,5,Nayarit
2020-04-11,1,2,0,38,26,5,Nayarit
2020-04-12,1,4,1,39,30,6,Nayarit
2020-04-13,3,4,0,42,34,6,Nayarit
2020-04-14,4,2,0,46,36,6,Nayarit
2020-04-15,2,2,0,48,38,6,Nayarit
2020-04-16,2,3,0,50,41,6,Nayarit
2020-04-17,8,4,1,58,45,7,Nayarit
2020-04-18,3,2,0,61,47,7,Nayarit
2020-04-19,2,2,0,63,49,7,Nayarit
2020-04-20,4,1,2,67,50,9,Nayarit
2020-04-21,2,4,0,69,54,9,Nayarit
2020-04-22,5,4,0,74,58,9,Nayarit
2020-04-23,6,5,0,80,63,9,Nayarit
2020-04-24,12,4,0,92,67,9,Nayarit
2020-04-25,8,3,0,100,70,9,Nayarit
2020-04-26,9,5,2,109,75,11,Nayarit
2020-04-27,7,11,1,116,86,12,Nayarit
2020-04-28,8,15,0,124,101,12,Nayarit
2020-04-29,15,6,0,139,107,12,Nayarit
2020-04-30,15,12,0,154,119,12,Nayarit
2020-05-01,12,7,0,166,126,12,Nayarit
2020-05-02,9,14,1,175,140,13,Nayarit
2020-05-03,2,13,2,177,153,15,Nayarit
2020-05-04,1,14,2,178,167,17,Nayarit
2020-05-05,1,10,2,179,177,19,Nayarit
2020-05-06,0,2,0,179,179,19,Nayarit
2020-05-07,0,0,0,179,179,19,Nayarit
2020-03-02,1,0,0,1,0,0,Nuevo León
2020-03-03,0,0,0,1,0,0,Nuevo León
2020-03-04,1,0,0,2,0,0,Nuevo León
2020-03-05,1,0,0,3,0,0,Nuevo León
2020-03-06,1,0,0,4,0,0,Nuevo León
2020-03-07,2,0,0,6,0,0,Nuevo León
2020-03-08,0,0,0,6,0,0,Nuevo León
2020-03-09,9,0,0,15,0,0,Nuevo León
2020-03-10,2,2,0,17,2,0,Nuevo León
2020-03-11,5,4,0,22,6,0,Nuevo León
2020-03-12,2,0,0,24,6,0,Nuevo León
2020-03-13,6,5,0,30,11,0,Nuevo León
2020-03-14,8,6,0,38,17,0,Nuevo León
2020-03-15,7,0,0,45,17,0,Nuevo León
2020-03-16,3,6,0,48,23,0,Nuevo León
2020-03-17,8,6,0,56,29,0,Nuevo León
2020-03-18,6,9,0,62,38,0,Nuevo León
2020-03-19,5,4,0,67,42,0,Nuevo León
2020-03-20,5,12,0,72,54,0,Nuevo León
2020-03-21,3,4,0,75,58,0,Nuevo León
2020-03-22,4,4,0,79,62,0,Nuevo León
2020-03-23,3,5,0,82,67,0,Nuevo León
2020-03-24,1,5,0,83,72,0,Nuevo León
2020-03-25,2,0,0,85,72,0,Nuevo León
2020-03-26,3,2,0,88,74,0,Nuevo León
2020-03-27,2,8,0,90,82,0,Nuevo León
2020-03-28,1,2,0,91,84,0,Nuevo León
2020-03-29,2,3,0,93,87,0,Nuevo León
2020-03-30,4,4,0,97,91,0,Nuevo León
2020-03-31,7,0,0,104,91,0,Nuevo León
2020-04-01,5,0,0,109,91,0,Nuevo León
2020-04-02,10,5,0,119,96,0,Nuevo León
2020-04-03,7,2,2,126,98,2,Nuevo León
2020-04-04,2,3,0,128,101,2,Nuevo León
2020-04-05,7,2,1,135,103,3,Nuevo León
2020-04-06,10,10,0,145,113,3,Nuevo León
2020-04-07,13,6,2,158,119,5,Nuevo León
2020-04-08,11,8,0,169,127,5,Nuevo León
2020-04-09,13,1,0,182,128,5,Nuevo León
2020-04-10,24,21,0,206,149,5,Nuevo León
2020-04-11,15,8,0,221,157,5,Nuevo León
2020-04-12,10,15,0,231,172,5,Nuevo León
2020-04-13,12,20,0,243,192,5,Nuevo León
2020-04-14,10,19,0,253,211,5,Nuevo León
2020-04-15,6,6,0,259,217,5,Nuevo León
2020-04-16,8,15,1,267,232,6,Nuevo León
2020-04-17,8,11,0,275,243,6,Nuevo León
2020-04-18,8,6,0,283,249,6,Nuevo León
2020-04-19,9,1,1,292,250,7,Nuevo León
2020-04-20,12,12,1,304,262,8,Nuevo León
2020-04-21,6,18,0,310,280,8,Nuevo León
2020-04-22,15,13,2,325,293,10,Nuevo León
2020-04-23,12,7,1,337,300,11,Nuevo León
2020-04-24,14,7,1,351,307,12,Nuevo León
2020-04-25,21,6,1,372,313,13,Nuevo León
2020-04-26,20,7,1,392,320,14,Nuevo León
2020-04-27,31,20,3,423,340,17,Nuevo León
2020-04-28,13,26,1,436,366,18,Nuevo León
2020-04-29,15,25,2,451,391,20,Nuevo León
2020-04-30,13,26,1,464,417,21,Nuevo León
2020-05-01,27,26,1,491,443,22,Nuevo León
2020-05-02,15,23,3,506,466,25,Nuevo León
2020-05-03,7,11,1,513,477,26,Nuevo León
2020-05-04,7,34,2,520,511,28,Nuevo León
2020-05-05,46,52,3,566,563,31,Nuevo León
2020-05-06,0,3,0,566,566,31,Nuevo León
2020-05-07,0,0,0,566,566,31,Nuevo León
2020-03-09,1,0,0,1,0,0,Oaxaca
2020-03-10,1,0,0,2,0,0,Oaxaca
2020-03-11,0,0,0,2,0,0,Oaxaca
2020-03-12,2,0,0,4,0,0,Oaxaca
2020-03-13,0,2,0,4,2,0,Oaxaca
2020-03-14,0,0,0,4,2,0,Oaxaca
2020-03-15,0,0,0,4,2,0,Oaxaca
2020-03-16,1,0,0,5,2,0,Oaxaca
2020-03-17,0,0,0,5,2,0,Oaxaca
2020-03-18,0,0,0,5,2,0,Oaxaca
2020-03-19,2,1,0,7,3,0,Oaxaca
2020-03-20,3,1,0,10,4,0,Oaxaca
2020-03-21,1,1,0,11,5,0,Oaxaca
2020-03-22,1,1,0,12,6,0,Oaxaca
2020-03-23,4,2,0,16,8,0,Oaxaca
2020-03-24,1,1,0,17,9,0,Oaxaca
2020-03-25,1,3,0,18,12,0,Oaxaca
2020-03-26,3,3,0,21,15,0,Oaxaca
2020-03-27,3,1,0,24,16,0,Oaxaca
2020-03-28,4,1,0,28,17,0,Oaxaca
2020-03-29,3,2,1,31,19,1,Oaxaca
2020-03-30,4,2,0,35,21,1,Oaxaca
2020-03-31,1,6,0,36,27,1,Oaxaca
2020-04-01,0,1,0,36,28,1,Oaxaca
2020-04-02,0,0,0,36,28,1,Oaxaca
2020-04-03,5,3,0,41,31,1,Oaxaca
2020-04-04,2,2,0,43,33,1,Oaxaca
2020-04-05,3,2,0,46,35,1,Oaxaca
2020-04-06,5,6,0,51,41,1,Oaxaca
2020-04-07,0,0,0,51,41,1,Oaxaca
2020-04-08,2,4,0,53,45,1,Oaxaca
2020-04-09,6,0,1,59,45,2,Oaxaca
2020-04-10,7,2,0,66,47,2,Oaxaca
2020-04-11,0,1,1,66,48,3,Oaxaca
2020-04-12,4,2,0,70,50,3,Oaxaca
2020-04-13,1,5,0,71,55,3,Oaxaca
2020-04-14,11,4,1,82,59,4,Oaxaca
2020-04-15,11,7,0,93,66,4,Oaxaca
2020-04-16,4,4,1,97,70,5,Oaxaca
2020-04-17,4,8,1,101,78,6,Oaxaca
2020-04-18,6,5,0,107,83,6,Oaxaca
2020-04-19,6,3,1,113,86,7,Oaxaca
2020-04-20,9,7,1,122,93,8,Oaxaca
2020-04-21,6,2,1,128,95,9,Oaxaca
2020-04-22,7,9,1,135,104,10,Oaxaca
2020-04-23,8,8,4,143,112,14,Oaxaca
2020-04-24,8,11,1,151,123,15,Oaxaca
2020-04-25,4,7,0,155,130,15,Oaxaca
2020-04-26,6,9,1,161,139,16,Oaxaca
2020-04-27,4,7,3,165,146,19,Oaxaca
2020-04-28,10,12,0,175,158,19,Oaxaca
2020-04-29,9,10,1,184,168,20,Oaxaca
2020-04-30,15,6,4,199,174,24,Oaxaca
2020-05-01,5,8,1,204,182,25,Oaxaca
2020-05-02,5,3,1,209,185,26,Oaxaca
2020-05-03,3,9,1,212,194,27,Oaxaca
2020-05-04,0,12,4,212,206,31,Oaxaca
2020-05-05,0,6,2,212,212,33,Oaxaca
2020-05-06,0,0,1,212,212,34,Oaxaca
2020-05-07,0,0,0,212,212,34,Oaxaca
2020-03-05,2,0,0,2,0,0,Puebla
2020-03-06,0,0,0,2,0,0,Puebla
2020-03-07,0,0,0,2,0,0,Puebla
2020-03-08,2,0,0,4,0,0,Puebla
2020-03-09,4,0,0,8,0,0,Puebla
2020-03-10,3,0,0,11,0,0,Puebla
2020-03-11,2,1,0,13,1,0,Puebla
2020-03-12,1,1,0,14,2,0,Puebla
2020-03-13,4,4,0,18,6,0,Puebla
2020-03-14,4,2,0,22,8,0,Puebla
2020-03-15,3,3,0,25,11,0,Puebla
2020-03-16,11,2,0,36,13,0,Puebla
2020-03-17,4,3,0,40,16,0,Puebla
2020-03-18,6,3,0,46,19,0,Puebla
2020-03-19,2,5,0,48,24,0,Puebla
2020-03-20,10,5,0,58,29,0,Puebla
2020-03-21,9,4,0,67,33,0,Puebla
2020-03-22,9,2,0,76,35,0,Puebla
2020-03-23,15,8,0,91,43,0,Puebla
2020-03-24,7,15,0,98,58,0,Puebla
2020-03-25,4,6,0,102,64,0,Puebla
2020-03-26,6,14,0,108,78,0,Puebla
2020-03-27,14,9,1,122,87,1,Puebla
2020-03-28,25,13,1,147,100,2,Puebla
2020-03-29,25,4,0,172,104,2,Puebla
2020-03-30,19,14,0,191,118,2,Puebla
2020-03-31,9,21,1,200,139,3,Puebla
2020-04-01,16,13,1,216,152,4,Puebla
2020-04-02,23,18,1,239,170,5,Puebla
2020-04-03,17,14,1,256,184,6,Puebla
2020-04-04,12,10,3,268,194,9,Puebla
2020-04-05,12,6,3,280,200,12,Puebla
2020-04-06,19,22,4,299,222,16,Puebla
2020-04-07,6,12,7,305,234,23,Puebla
2020-04-08,6,20,1,311,254,24,Puebla
2020-04-09,11,11,1,322,265,25,Puebla
2020-04-10,19,8,4,341,273,29,Puebla
2020-04-11,19,14,5,360,287,34,Puebla
2020-04-12,18,4,2,378,291,36,Puebla
2020-04-13,29,21,3,407,312,39,Puebla
2020-04-14,20,11,4,427,323,43,Puebla
2020-04-15,22,23,1,449,346,44,Puebla
2020-04-16,22,19,5,471,365,49,Puebla
2020-04-17,31,29,3,502,394,52,Puebla
2020-04-18,38,24,5,540,418,57,Puebla
2020-04-19,29,16,5,569,434,62,Puebla
2020-04-20,38,28,7,607,462,69,Puebla
2020-04-21,40,20,3,647,482,72,Puebla
2020-04-22,20,27,5,667,509,77,Puebla
2020-04-23,31,30,4,698,539,81,Puebla
2020-04-24,49,37,3,747,576,84,Puebla
2020-04-25,30,38,3,777,614,87,Puebla
2020-04-26,36,21,6,813,635,93,Puebla
2020-04-27,37,31,3,850,666,96,Puebla
2020-04-28,18,41,7,868,707,103,Puebla
2020-04-29,28,45,5,896,752,108,Puebla
2020-04-30,21,47,4,917,799,112,Puebla
2020-05-01,15,29,3,932,828,115,Puebla
2020-05-02,12,32,3,944,860,118,Puebla
2020-05-03,11,22,6,955,882,124,Puebla
2020-05-04,7,37,3,962,919,127,Puebla
2020-05-05,0,28,1,962,947,128,Puebla
2020-05-06,0,15,1,962,962,129,Puebla
2020-05-07,0,0,0,962,962,129,Puebla
2020-03-05,1,0,0,1,0,0,Querétaro
2020-03-06,0,0,0,1,0,0,Querétaro
2020-03-07,0,0,0,1,0,0,Querétaro
2020-03-08,1,0,0,2,0,0,Querétaro
2020-03-09,1,0,0,3,0,0,Querétaro
2020-03-10,4,2,0,7,2,0,Querétaro
2020-03-11,1,1,0,8,3,0,Querétaro
2020-03-12,0,1,0,8,4,0,Querétaro
2020-03-13,1,2,0,9,6,0,Querétaro
2020-03-14,1,1,0,10,7,0,Querétaro
2020-03-15,1,0,0,11,7,0,Querétaro
2020-03-16,3,0,0,14,7,0,Querétaro
2020-03-17,3,2,0,17,9,0,Querétaro
2020-03-18,2,2,0,19,11,0,Querétaro
2020-03-19,0,3,0,19,14,0,Querétaro
2020-03-20,3,0,0,22,14,0,Querétaro
2020-03-21,2,1,0,24,15,0,Querétaro
2020-03-22,2,0,0,26,15,0,Querétaro
2020-03-23,3,3,0,29,18,0,Querétaro
2020-03-24,0,4,0,29,22,0,Querétaro
2020-03-25,3,2,0,32,24,0,Querétaro
2020-03-26,3,1,0,35,25,0,Querétaro
2020-03-27,2,3,0,37,28,0,Querétaro
2020-03-28,1,0,1,38,28,1,Querétaro
2020-03-29,1,1,0,39,29,1,Querétaro
2020-03-30,1,1,0,40,30,1,Querétaro
2020-03-31,1,4,0,41,34,1,Querétaro
2020-04-01,4,4,0,45,38,1,Querétaro
2020-04-02,2,1,1,47,39,2,Querétaro
2020-04-03,4,4,0,51,43,2,Querétaro
2020-04-04,3,1,0,54,44,2,Querétaro
2020-04-05,2,0,0,56,44,2,Querétaro
2020-04-06,3,4,0,59,48,2,Querétaro
2020-04-07,3,4,0,62,52,2,Querétaro
2020-04-08,1,3,0,63,55,2,Querétaro
2020-04-09,4,3,0,67,58,2,Querétaro
2020-04-10,4,2,1,71,60,3,Querétaro
2020-04-11,6,3,1,77,63,4,Querétaro
2020-04-12,6,1,0,83,64,4,Querétaro
2020-04-13,2,7,0,85,71,4,Querétaro
2020-04-14,4,7,1,89,78,5,Querétaro
2020-04-15,6,3,1,95,81,6,Querétaro
2020-04-16,2,5,0,97,86,6,Querétaro
2020-04-17,6,5,0,103,91,6,Querétaro
2020-04-18,7,2,0,110,93,6,Querétaro
2020-04-19,4,2,0,114,95,6,Querétaro
2020-04-20,5,6,0,119,101,6,Querétaro
2020-04-21,3,2,1,122,103,7,Querétaro
2020-04-22,9,6,0,131,109,7,Querétaro
2020-04-23,3,9,0,134,118,7,Querétaro
2020-04-24,1,9,0,135,127,7,Querétaro
2020-04-25,7,0,1,142,127,8,Querétaro
2020-04-26,9,2,1,151,129,9,Querétaro
2020-04-27,7,3,1,158,132,10,Querétaro
2020-04-28,4,9,0,162,141,10,Querétaro
2020-04-29,5,10,1,167,151,11,Querétaro
2020-04-30,6,5,1,173,156,12,Querétaro
2020-05-01,9,8,1,182,164,13,Querétaro
2020-05-02,3,10,1,185,174,14,Querétaro
2020-05-03,5,1,1,190,175,15,Querétaro
2020-05-04,2,8,2,192,183,17,Querétaro
2020-05-05,1,9,1,193,192,18,Querétaro
2020-05-06,0,1,0,193,193,18,Querétaro
2020-05-07,0,0,0,193,193,18,Querétaro
2020-03-01,1,0,0,1,0,0,Quintana Roo
2020-03-02,0,0,0,1,0,0,Quintana Roo
2020-03-03,0,0,0,1,0,0,Quintana Roo
2020-03-04,0,0,0,1,0,0,Quintana Roo
2020-03-05,0,0,0,1,0,0,Quintana Roo
2020-03-06,0,0,0,1,0,0,Quintana Roo
2020-03-07,0,0,0,1,0,0,Quintana Roo
2020-03-08,1,0,0,2,0,0,Quintana Roo
2020-03-09,1,0,0,3,0,0,Quintana Roo
2020-03-10,2,0,0,5,0,0,Quintana Roo
2020-03-11,3,2,0,8,2,0,Quintana Roo
2020-03-12,1,1,0,9,3,0,Quintana Roo
2020-03-13,3,0,0,12,3,0,Quintana Roo
2020-03-14,4,4,0,16,7,0,Quintana Roo
2020-03-15,6,0,0,22,7,0,Quintana Roo
2020-03-16,2,3,0,24,10,0,Quintana Roo
2020-03-17,3,4,0,27,14,0,Quintana Roo
2020-03-18,7,2,0,34,16,0,Quintana Roo
2020-03-19,5,5,0,39,21,0,Quintana Roo
2020-03-20,8,1,0,47,22,0,Quintana Roo
2020-03-21,9,3,0,56,25,0,Quintana Roo
2020-03-22,6,4,0,62,29,0,Quintana Roo
2020-03-23,10,4,0,72,33,0,Quintana Roo
2020-03-24,6,9,0,78,42,0,Quintana Roo
2020-03-25,13,11,0,91,53,0,Quintana Roo
