municipio,fecha,casos_acumulados,muertes_acumuladas,casos_nuevos,muertes_nuevas,clave
"Zacapoaxtla, Puebla",2020-04-25,2,0,0,0,21_207
"Zacapoaxtla, Puebla",2020-04-26,2,0,0,0,21_207
"Zacapoaxtla, Puebla",2020-04-27,4,0,2,0,21_207
"Zacapoaxtla, Puebla",2020-04-28,5,0,1,0,21_207
"Zacapoaxtla, Puebla",2020-04-29,5,1,0,1,21_207
"Zacapoaxtla, Puebla",2020-04-30,5,1,0,0,21_207
"Zacapoaxtla, Puebla",2020-05-01,5,1,0,0,21_207
"Zacapoaxtla, Puebla",2020-05-02,5,1,0,0,21_207
"Zacatlán, Puebla",2020-04-29,2,0,NA,NA,21_208
"Zacatlán, Puebla",2020-04-30,2,0,0,0,21_208
"Zacatlán, Puebla",2020-05-01,3,0,1,0,21_208
"Zacatlán, Puebla",2020-05-02,3,0,0,0,21_208
"Zaragoza, Puebla",2020-05-01,1,0,NA,NA,21_211
"Zaragoza, Puebla",2020-05-02,1,0,0,0,21_211
"Zautla, Puebla",2020-04-12,1,1,NA,NA,21_212
"Zautla, Puebla",2020-04-13,1,1,0,0,21_212
"Zautla, Puebla",2020-04-14,1,1,0,0,21_212
"Zautla, Puebla",2020-04-15,1,1,0,0,21_212
"Zautla, Puebla",2020-04-16,1,1,0,0,21_212
"Zautla, Puebla",2020-04-17,1,1,0,0,21_212
"Zautla, Puebla",2020-04-18,1,1,0,0,21_212
"Zautla, Puebla",2020-04-19,1,1,0,0,21_212
"Zautla, Puebla",2020-04-20,1,1,0,0,21_212
"Zautla, Puebla",2020-04-21,1,1,0,0,21_212
"Zautla, Puebla",2020-04-22,1,1,0,0,21_212
"Zautla, Puebla",2020-04-23,1,1,0,0,21_212
"Zautla, Puebla",2020-04-24,1,1,0,0,21_212
"Zautla, Puebla",2020-04-25,1,1,0,0,21_212
"Zautla, Puebla",2020-04-26,1,1,0,0,21_212
"Zautla, Puebla",2020-04-27,2,1,1,0,21_212
"Zautla, Puebla",2020-04-28,2,1,0,0,21_212
"Zautla, Puebla",2020-04-29,2,1,0,0,21_212
"Zautla, Puebla",2020-04-30,2,1,0,0,21_212
"Zautla, Puebla",2020-05-01,2,1,0,0,21_212
"Zautla, Puebla",2020-05-02,2,1,0,0,21_212
"Zinacatepec, Puebla",2020-04-26,1,0,NA,NA,21_214
"Zinacatepec, Puebla",2020-04-27,1,0,0,0,21_214
"Zinacatepec, Puebla",2020-04-28,1,0,0,0,21_214
"Zinacatepec, Puebla",2020-04-29,2,0,1,0,21_214
"Zinacatepec, Puebla",2020-04-30,2,0,0,0,21_214
"Zinacatepec, Puebla",2020-05-01,2,0,0,0,21_214
"Zinacatepec, Puebla",2020-05-02,2,0,0,0,21_214
"Zoquitlán, Puebla",2020-04-28,1,0,NA,NA,21_217
"Zoquitlán, Puebla",2020-04-29,1,0,0,0,21_217
"Zoquitlán, Puebla",2020-04-30,1,0,0,0,21_217
"Zoquitlán, Puebla",2020-05-01,1,0,0,0,21_217
"Zoquitlán, Puebla",2020-05-02,1,0,0,0,21_217
"Amealco De Bonfil, Querétaro",2020-04-28,1,0,NA,NA,22_001
"Amealco De Bonfil, Querétaro",2020-04-29,1,0,0,0,22_001
"Amealco De Bonfil, Querétaro",2020-04-30,1,0,0,0,22_001
"Amealco De Bonfil, Querétaro",2020-05-01,1,0,0,0,22_001
"Amealco De Bonfil, Querétaro",2020-05-02,1,0,0,0,22_001
"Cadereyta De Montes, Querétaro",2020-04-24,1,0,NA,NA,22_004
"Cadereyta De Montes, Querétaro",2020-04-25,2,0,1,0,22_004
"Cadereyta De Montes, Querétaro",2020-04-26,2,0,0,0,22_004
"Cadereyta De Montes, Querétaro",2020-04-27,2,0,0,0,22_004
"Cadereyta De Montes, Querétaro",2020-04-28,2,0,0,0,22_004
"Cadereyta De Montes, Querétaro",2020-04-29,2,0,0,0,22_004
"Cadereyta De Montes, Querétaro",2020-04-30,2,1,0,1,22_004
"Cadereyta De Montes, Querétaro",2020-05-01,2,1,0,0,22_004
"Cadereyta De Montes, Querétaro",2020-05-02,2,1,0,0,22_004
"Colón, Querétaro",2020-04-29,1,0,NA,NA,22_005
"Colón, Querétaro",2020-04-30,1,0,0,0,22_005
"Colón, Querétaro",2020-05-01,1,0,0,0,22_005
"Colón, Querétaro",2020-05-02,1,0,0,0,22_005
"Corregidora, Querétaro",2020-04-12,4,0,NA,NA,22_006
"Corregidora, Querétaro",2020-04-13,4,0,0,0,22_006
"Corregidora, Querétaro",2020-04-14,4,0,0,0,22_006
"Corregidora, Querétaro",2020-04-15,5,0,1,0,22_006
"Corregidora, Querétaro",2020-04-16,8,0,3,0,22_006
"Corregidora, Querétaro",2020-04-17,8,0,0,0,22_006
"Corregidora, Querétaro",2020-04-18,8,0,0,0,22_006
"Corregidora, Querétaro",2020-04-19,8,0,0,0,22_006
"Corregidora, Querétaro",2020-04-20,8,0,0,0,22_006
"Corregidora, Querétaro",2020-04-21,9,0,1,0,22_006
"Corregidora, Querétaro",2020-04-22,9,0,0,0,22_006
"Corregidora, Querétaro",2020-04-23,9,0,0,0,22_006
"Corregidora, Querétaro",2020-04-24,12,0,3,0,22_006
"Corregidora, Querétaro",2020-04-25,12,0,0,0,22_006
"Corregidora, Querétaro",2020-04-26,12,0,0,0,22_006
"Corregidora, Querétaro",2020-04-27,13,0,1,0,22_006
"Corregidora, Querétaro",2020-04-28,13,1,0,1,22_006
"Corregidora, Querétaro",2020-04-29,13,1,0,0,22_006
"Corregidora, Querétaro",2020-04-30,13,1,0,0,22_006
"Corregidora, Querétaro",2020-05-01,14,1,1,0,22_006
"Corregidora, Querétaro",2020-05-02,14,1,0,0,22_006
"Ezequiel Montes, Querétaro",2020-04-20,1,0,NA,NA,22_007
"Ezequiel Montes, Querétaro",2020-04-21,1,0,0,0,22_007
"Ezequiel Montes, Querétaro",2020-04-22,1,0,0,0,22_007
"Ezequiel Montes, Querétaro",2020-04-23,1,0,0,0,22_007
"Ezequiel Montes, Querétaro",2020-04-24,1,0,0,0,22_007
"Ezequiel Montes, Querétaro",2020-04-25,2,0,1,0,22_007
"Ezequiel Montes, Querétaro",2020-04-26,2,1,0,1,22_007
"Ezequiel Montes, Querétaro",2020-04-27,2,1,0,0,22_007
"Ezequiel Montes, Querétaro",2020-04-28,2,1,0,0,22_007
"Ezequiel Montes, Querétaro",2020-04-29,2,1,0,0,22_007
"Ezequiel Montes, Querétaro",2020-04-30,2,1,0,0,22_007
"Ezequiel Montes, Querétaro",2020-05-01,2,1,0,0,22_007
"Ezequiel Montes, Querétaro",2020-05-02,2,1,0,0,22_007
"Jalpan De Serra, Querétaro",2020-05-01,1,0,NA,NA,22_009
"Jalpan De Serra, Querétaro",2020-05-02,1,0,0,0,22_009
"El Marqués, Querétaro",2020-04-12,5,1,NA,NA,22_011
"El Marqués, Querétaro",2020-04-13,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-14,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-15,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-16,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-17,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-18,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-19,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-20,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-21,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-22,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-23,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-24,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-25,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-26,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-27,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-28,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-29,5,1,0,0,22_011
"El Marqués, Querétaro",2020-04-30,5,1,0,0,22_011
"El Marqués, Querétaro",2020-05-01,9,1,4,0,22_011
"El Marqués, Querétaro",2020-05-02,9,1,0,0,22_011
"Querétaro, Querétaro",2020-04-12,48,2,NA,NA,22_014
"Querétaro, Querétaro",2020-04-13,48,2,0,0,22_014
"Querétaro, Querétaro",2020-04-14,52,3,4,1,22_014
"Querétaro, Querétaro",2020-04-15,55,4,3,1,22_014
"Querétaro, Querétaro",2020-04-16,59,4,4,0,22_014
"Querétaro, Querétaro",2020-04-17,62,5,3,1,22_014
"Querétaro, Querétaro",2020-04-18,64,5,2,0,22_014
"Querétaro, Querétaro",2020-04-19,65,5,1,0,22_014
"Querétaro, Querétaro",2020-04-20,68,5,3,0,22_014
"Querétaro, Querétaro",2020-04-21,68,5,0,0,22_014
"Querétaro, Querétaro",2020-04-22,71,6,3,1,22_014
"Querétaro, Querétaro",2020-04-23,74,6,3,0,22_014
"Querétaro, Querétaro",2020-04-24,80,6,6,0,22_014
"Querétaro, Querétaro",2020-04-25,84,6,4,0,22_014
"Querétaro, Querétaro",2020-04-26,86,7,2,1,22_014
"Querétaro, Querétaro",2020-04-27,94,7,8,0,22_014
"Querétaro, Querétaro",2020-04-28,95,7,1,0,22_014
"Querétaro, Querétaro",2020-04-29,98,7,3,0,22_014
"Querétaro, Querétaro",2020-04-30,103,7,5,0,22_014
"Querétaro, Querétaro",2020-05-01,106,7,3,0,22_014
"Querétaro, Querétaro",2020-05-02,111,9,5,2,22_014
"San Juan Del Río, Querétaro",2020-04-12,1,0,NA,NA,22_016
"San Juan Del Río, Querétaro",2020-04-13,1,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-14,1,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-15,1,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-16,1,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-17,1,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-18,1,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-19,2,0,1,0,22_016
"San Juan Del Río, Querétaro",2020-04-20,2,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-21,2,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-22,3,0,1,0,22_016
"San Juan Del Río, Querétaro",2020-04-23,3,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-24,3,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-25,3,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-26,3,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-27,4,0,1,0,22_016
"San Juan Del Río, Querétaro",2020-04-28,4,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-04-29,5,0,1,0,22_016
"San Juan Del Río, Querétaro",2020-04-30,5,0,0,0,22_016
"San Juan Del Río, Querétaro",2020-05-01,9,0,4,0,22_016
"San Juan Del Río, Querétaro",2020-05-02,9,0,0,0,22_016
"Tequisquiapan, Querétaro",2020-04-12,1,0,NA,NA,22_017
"Tequisquiapan, Querétaro",2020-04-13,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-14,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-15,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-16,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-17,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-18,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-19,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-20,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-21,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-22,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-23,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-24,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-25,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-26,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-27,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-28,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-29,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-04-30,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-05-01,1,0,0,0,22_017
"Tequisquiapan, Querétaro",2020-05-02,1,0,0,0,22_017
"Cozumel, Quintana Roo",2020-04-12,6,0,NA,NA,23_001
"Cozumel, Quintana Roo",2020-04-13,8,0,2,0,23_001
"Cozumel, Quintana Roo",2020-04-14,8,0,0,0,23_001
"Cozumel, Quintana Roo",2020-04-15,8,0,0,0,23_001
"Cozumel, Quintana Roo",2020-04-16,9,0,1,0,23_001
"Cozumel, Quintana Roo",2020-04-17,10,1,1,1,23_001
"Cozumel, Quintana Roo",2020-04-18,13,1,3,0,23_001
"Cozumel, Quintana Roo",2020-04-19,13,1,0,0,23_001
"Cozumel, Quintana Roo",2020-04-20,15,1,2,0,23_001
"Cozumel, Quintana Roo",2020-04-21,15,2,0,1,23_001
"Cozumel, Quintana Roo",2020-04-22,15,2,0,0,23_001
"Cozumel, Quintana Roo",2020-04-23,15,3,0,1,23_001
"Cozumel, Quintana Roo",2020-04-24,18,4,3,1,23_001
"Cozumel, Quintana Roo",2020-04-25,18,4,0,0,23_001
"Cozumel, Quintana Roo",2020-04-26,19,4,1,0,23_001
"Cozumel, Quintana Roo",2020-04-27,19,4,0,0,23_001
"Cozumel, Quintana Roo",2020-04-28,22,6,3,2,23_001
"Cozumel, Quintana Roo",2020-04-29,22,6,0,0,23_001
"Cozumel, Quintana Roo",2020-04-30,23,6,1,0,23_001
"Cozumel, Quintana Roo",2020-05-01,22,6,-1,0,23_001
"Cozumel, Quintana Roo",2020-05-02,23,6,1,0,23_001
"Felipe Carrillo Puerto, Quintana Roo",2020-04-18,1,0,NA,NA,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-19,1,0,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-20,2,0,1,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-21,2,1,0,1,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-22,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-23,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-24,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-25,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-26,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-27,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-28,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-29,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-04-30,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-05-01,2,1,0,0,23_002
"Felipe Carrillo Puerto, Quintana Roo",2020-05-02,2,1,0,0,23_002
"Isla Mujeres, Quintana Roo",2020-04-12,1,0,NA,NA,23_003
"Isla Mujeres, Quintana Roo",2020-04-13,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-14,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-15,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-16,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-17,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-18,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-19,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-20,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-21,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-22,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-23,1,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-24,2,0,1,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-25,2,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-26,2,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-27,2,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-28,2,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-29,4,0,2,0,23_003
"Isla Mujeres, Quintana Roo",2020-04-30,5,0,1,0,23_003
"Isla Mujeres, Quintana Roo",2020-05-01,5,0,0,0,23_003
"Isla Mujeres, Quintana Roo",2020-05-02,5,0,0,0,23_003
"Othón P. Blanco, Quintana Roo",2020-04-12,5,2,NA,NA,23_004
"Othón P. Blanco, Quintana Roo",2020-04-13,7,3,2,1,23_004
"Othón P. Blanco, Quintana Roo",2020-04-14,7,3,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-15,9,3,2,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-16,9,3,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-17,9,3,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-18,10,3,1,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-19,10,3,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-20,10,3,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-21,10,3,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-22,11,3,1,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-23,12,4,1,1,23_004
"Othón P. Blanco, Quintana Roo",2020-04-24,12,4,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-25,12,4,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-26,13,4,1,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-27,13,4,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-28,17,4,4,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-29,17,4,0,0,23_004
"Othón P. Blanco, Quintana Roo",2020-04-30,18,4,1,0,23_004
"Othón P. Blanco, Quintana Roo",2020-05-01,21,4,3,0,23_004
"Othón P. Blanco, Quintana Roo",2020-05-02,23,4,2,0,23_004
"Benito Juárez, Quintana Roo",2020-04-12,166,8,NA,NA,23_005
"Benito Juárez, Quintana Roo",2020-04-13,174,9,8,1,23_005
"Benito Juárez, Quintana Roo",2020-04-14,179,12,5,3,23_005
"Benito Juárez, Quintana Roo",2020-04-15,198,14,19,2,23_005
"Benito Juárez, Quintana Roo",2020-04-16,201,15,3,1,23_005
"Benito Juárez, Quintana Roo",2020-04-17,202,15,1,0,23_005
"Benito Juárez, Quintana Roo",2020-04-18,224,15,22,0,23_005
"Benito Juárez, Quintana Roo",2020-04-19,231,15,7,0,23_005
"Benito Juárez, Quintana Roo",2020-04-20,264,17,33,2,23_005
"Benito Juárez, Quintana Roo",2020-04-21,295,27,31,10,23_005
"Benito Juárez, Quintana Roo",2020-04-22,320,35,25,8,23_005
"Benito Juárez, Quintana Roo",2020-04-23,350,38,30,3,23_005
"Benito Juárez, Quintana Roo",2020-04-24,385,44,35,6,23_005
"Benito Juárez, Quintana Roo",2020-04-25,406,49,21,5,23_005
"Benito Juárez, Quintana Roo",2020-04-26,447,51,41,2,23_005
"Benito Juárez, Quintana Roo",2020-04-27,488,54,41,3,23_005
"Benito Juárez, Quintana Roo",2020-04-28,523,56,35,2,23_005
"Benito Juárez, Quintana Roo",2020-04-29,531,74,8,18,23_005
"Benito Juárez, Quintana Roo",2020-04-30,597,80,66,6,23_005
"Benito Juárez, Quintana Roo",2020-05-01,620,82,23,2,23_005
"Benito Juárez, Quintana Roo",2020-05-02,667,82,47,0,23_005
"José María Morelos, Quintana Roo",2020-04-13,1,0,NA,NA,23_006
"José María Morelos, Quintana Roo",2020-04-14,1,0,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-15,1,0,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-16,2,0,1,0,23_006
"José María Morelos, Quintana Roo",2020-04-17,2,0,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-18,2,0,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-19,2,0,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-20,2,1,0,1,23_006
"José María Morelos, Quintana Roo",2020-04-21,2,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-22,2,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-23,2,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-24,3,1,1,0,23_006
"José María Morelos, Quintana Roo",2020-04-25,3,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-26,3,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-27,3,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-28,3,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-29,3,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-04-30,3,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-05-01,3,1,0,0,23_006
"José María Morelos, Quintana Roo",2020-05-02,3,1,0,0,23_006
"Lázaro Cárdenas, Quintana Roo",2020-04-13,1,0,NA,NA,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-14,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-15,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-16,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-17,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-18,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-19,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-20,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-21,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-22,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-23,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-24,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-25,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-26,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-27,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-28,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-29,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-04-30,1,0,0,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-05-01,4,0,3,0,23_007
"Lázaro Cárdenas, Quintana Roo",2020-05-02,4,0,0,0,23_007
"Solidaridad, Quintana Roo",2020-04-12,42,7,NA,NA,23_008
"Solidaridad, Quintana Roo",2020-04-13,44,8,2,1,23_008
"Solidaridad, Quintana Roo",2020-04-14,45,8,1,0,23_008
"Solidaridad, Quintana Roo",2020-04-15,48,8,3,0,23_008
"Solidaridad, Quintana Roo",2020-04-16,50,8,2,0,23_008
"Solidaridad, Quintana Roo",2020-04-17,51,10,1,2,23_008
"Solidaridad, Quintana Roo",2020-04-18,59,10,8,0,23_008
"Solidaridad, Quintana Roo",2020-04-19,59,10,0,0,23_008
"Solidaridad, Quintana Roo",2020-04-20,61,10,2,0,23_008
"Solidaridad, Quintana Roo",2020-04-21,64,11,3,1,23_008
"Solidaridad, Quintana Roo",2020-04-22,72,12,8,1,23_008
"Solidaridad, Quintana Roo",2020-04-23,77,12,5,0,23_008
"Solidaridad, Quintana Roo",2020-04-24,86,16,9,4,23_008
"Solidaridad, Quintana Roo",2020-04-25,96,16,10,0,23_008
"Solidaridad, Quintana Roo",2020-04-26,107,17,11,1,23_008
"Solidaridad, Quintana Roo",2020-04-27,115,20,8,3,23_008
"Solidaridad, Quintana Roo",2020-04-28,117,21,2,1,23_008
"Solidaridad, Quintana Roo",2020-04-29,121,21,4,0,23_008
"Solidaridad, Quintana Roo",2020-04-30,127,22,6,1,23_008
"Solidaridad, Quintana Roo",2020-05-01,139,22,12,0,23_008
"Solidaridad, Quintana Roo",2020-05-02,148,22,9,0,23_008
"Tulum, Quintana Roo",2020-04-12,4,2,NA,NA,23_009
"Tulum, Quintana Roo",2020-04-13,4,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-14,4,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-15,4,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-16,4,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-17,4,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-18,4,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-19,5,2,1,0,23_009
"Tulum, Quintana Roo",2020-04-20,6,2,1,0,23_009
"Tulum, Quintana Roo",2020-04-21,6,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-22,6,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-23,6,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-24,7,2,1,0,23_009
"Tulum, Quintana Roo",2020-04-25,7,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-26,7,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-27,7,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-28,8,2,1,0,23_009
"Tulum, Quintana Roo",2020-04-29,8,2,0,0,23_009
"Tulum, Quintana Roo",2020-04-30,9,2,1,0,23_009
"Tulum, Quintana Roo",2020-05-01,11,2,2,0,23_009
"Tulum, Quintana Roo",2020-05-02,11,2,0,0,23_009
"Bacalar, Quintana Roo",2020-04-12,1,0,NA,NA,23_010
"Bacalar, Quintana Roo",2020-04-13,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-14,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-15,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-16,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-17,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-18,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-19,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-20,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-21,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-22,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-23,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-24,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-25,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-26,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-27,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-28,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-29,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-04-30,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-05-01,1,0,0,0,23_010
"Bacalar, Quintana Roo",2020-05-02,1,0,0,0,23_010
"Puerto Morelos, Quintana Roo",2020-04-12,1,0,NA,NA,23_011
"Puerto Morelos, Quintana Roo",2020-04-13,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-14,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-15,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-16,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-17,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-18,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-19,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-20,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-21,1,0,0,0,23_011
"Puerto Morelos, Quintana Roo",2020-04-22,1,0,0,0,23_011
